id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2JeqlbeGCMapoPLsX6eEbA,A Kind Of Magic - Live at Wembley '86 (July 11),20,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,16,430240,0.323,0.926,7,-5.573,1,0.106,0.00345,0.0015,0.891,0.207,133.841,4
2zNAjIn93EixPrg3TnpwU5,Another One Bites The Dust - Live at Wembley '86 (July 11),22,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,17,267760,0.665,0.924,0,-5.145,1,0.104,0.0229,9.01e-5,0.966,0.249,116.314,4
1dG4lTOVFu8RkSzybolp7o,Innuendo,32,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,1,391266,0.339,0.449,0,-15.818,1,0.0393,0.0976,2.19e-4,0.114,0.254,72.302,4
0sA5xCFx2bF3jrz5Y5r0m1,I'm Going Slightly Mad,31,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,2,262133,0.638,0.576,9,-14.736,0,0.0532,0.564,6.26e-6,0.156,0.364,115.96,4
21YZVlxpUNaZ136Shhm7FE,Headlong,28,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,3,277640,0.595,0.747,2,-13.111,1,0.0509,0.247,3.68e-6,0.141,0.445,144.035,4
3MjXl9LMQFEbXa09w914d7,I Can't Live With You,24,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,4,273693,0.46,0.642,9,-11.988,1,0.0698,0.157,0,0.341,0.458,91.734,4
3dQm7AqXN52Tqd1G57uFCz,Don't Try So Hard,24,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,5,218573,0.24,0.276,4,-14.83,0,0.0354,0.64,3.59e-6,0.0906,0.114,84.011,4
7rkrEyowp24CGvy0vE3snq,Ride The Wild Wind,22,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,6,281440,0.593,0.691,2,-13.163,0,0.0382,0.00439,0.00676,0.33,0.403,113.827,4
49t2EDyw62kIJoWo2FXmeo,All God's People,21,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,7,261333,0.317,0.627,5,-13.825,1,0.0706,0.2,4.03e-4,0.207,0.244,181.641,3
0RAXNWy8uixVy6gC5CXPbf,These Are The Days Of Our Lives,32,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,8,254466,0.7,0.261,0,-16.95,1,0.0315,0.317,2.33e-4,0.0443,0.548,112.443,4
1D5DoyuHmyx2vrQQS3CPJ4,Delilah,28,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,9,213906,0.724,0.301,7,-17.975,1,0.032,0.371,1.66e-5,0.122,0.529,109.075,4
4w2HrYhKpfhrzi2AaUtWH7,The Hitman,23,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,10,296133,0.397,0.87,3,-12.561,0,0.0684,5.98e-4,0.0319,0.387,0.238,90.166,4
4F5FQCamk2gSOocVpBwRoN,Bijou,23,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,11,216226,0.206,0.218,2,-17.422,0,0.0424,0.932,0.406,0.34,0.0549,143.679,4
3m86qx7aIeqFcYcQ1UXUvP,The Show Must Go On,45,5yAM3CcaXF6DPRJW3oL6Ya,Innuendo,12,12,272106,0.421,0.517,11,-11.49,0,0.035,0.526,1.82e-6,0.136,0.109,84.011,4
4bmak6Hd7NPwVrY26TjKNT,Innuendo - Remastered 2011,47,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,1,393026,0.212,0.732,1,-5.751,1,0.0635,0.184,0.00472,0.296,0.17,73.419,4
52zfZjVEiMM1EK51ERuaEi,I'm Going Slightly Mad - Remastered 2011,46,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,2,262933,0.638,0.834,9,-6.32,0,0.0536,0.572,1.18e-5,0.189,0.31,115.639,4
7pNjsnSTgme34y3uc2qLHI,Headlong - Remastered 2011,46,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,3,277773,0.567,0.912,2,-5.26,1,0.0974,0.196,7.06e-6,0.127,0.371,143.983,4
5LJy5FhiILp9WXf7g7dt6t,I Can't Live With You - Remastered 2011,41,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,4,273560,0.468,0.876,9,-4.123,1,0.0938,0.381,0,0.212,0.443,91.726,4
6KMIEEateG40COfftc9aaZ,Don't Try So Hard - 2011 Remaster,24,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,5,219826,0.269,0.425,4,-7.004,0,0.0307,0.724,2.09e-5,0.235,0.132,104.397,3
2HHQq82aQ5IAQmKjFSfIng,Ride The Wild Wind - Remastered 2011,21,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,6,282920,0.579,0.867,0,-7.964,1,0.0458,0.00455,0.00841,0.333,0.347,113.821,4
7nC70Thd3EURj1hJSC949l,All God's People - Remastered 2011,20,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,7,261653,0.269,0.795,5,-8.063,1,0.11,0.229,0.00211,0.304,0.213,181.629,3
2HpkD9J7t7xBaduVflpmqn,These Are The Days Of Our Lives - 2011 Remaster,48,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,8,255040,0.691,0.402,0,-9.628,1,0.0299,0.373,1.17e-4,0.0607,0.55,112.654,4
2RK8K8hNdmg6j33WhmHe8m,Delilah - Remastered 2011,21,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,9,214560,0.727,0.508,7,-9.445,1,0.0293,0.386,2.43e-5,0.12,0.556,109.073,4
2QIiZxNq5zaUcSGGrJpa5h,The Hitman - Remastered 2011,22,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,10,296626,0.384,0.982,3,-4.71,0,0.124,0.00375,0.0238,0.428,0.0952,90.175,4
6BULYluyVj6j2HCRRiUH67,Bijou - 2011 Remaster,24,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,11,216866,0.181,0.389,2,-9.769,0,0.0384,0.93,0.438,0.352,0.056,68.417,4
3hU637WcAGM5ubSqeaTme5,The Show Must Go On - 2011 Mix,57,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,12,277826,0.306,0.686,11,-6.928,0,0.0347,0.414,0,0.112,0.175,83.402,4
08rtHaFfwvDFYGjvAFoOEa,I Can't Live With You - 1997 Rocks Retake,17,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,1,287893,0.37,0.893,9,-4.009,1,0.0784,0.364,0.00105,0.564,0.392,90.086,4
3uE41GyBRAF0bF9Z0ltQrt,Lost Opportunity - B-Side,18,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,2,231800,0.379,0.436,4,-12.187,1,0.0275,0.329,0.0529,0.143,0.149,147.804,3
5bojXEmlwVyfOhgsgsfyyn,Ride The Wild Wind - Early Version With Guide Vocal,15,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,3,254120,0.499,0.936,2,-7.614,1,0.047,0.00366,0.125,0.086,0.33,113.936,4
5JywqOwfpnDdV073yUAZyA,I'm Going Slightly Mad - Mad Mix,17,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,4,275693,0.537,0.599,9,-8.104,0,0.0415,0.573,4.01e-6,0.711,0.331,115.69,4
5d9iArzDTl5ImyAHzYykzp,Headlong - Embryo With Guide Vocal,14,2LC6PPb29hs8rkPHBjUVXJ,Innuendo (Deluxe Remastered Version),17,5,284373,0.505,0.823,2,-6.317,1,0.0428,0.0437,4.11e-4,0.187,0.638,144.014,4
13xg3nvQZajbPIi4GtoegH,Party,20,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,1,144066,0.664,0.778,7,-9.565,1,0.0384,0.00628,5.3e-4,0.608,0.797,135.062,4
036T4a68p0Ah71ed1yz9y2,Khashoggi's Ship,21,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,2,166973,0.525,0.757,1,-9.589,0,0.0723,0.204,1.29e-5,0.409,0.579,94.946,4
3mT0VfxsucvDg7DpzB0fcy,The Miracle,28,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,3,301506,0.285,0.553,1,-8.914,1,0.0301,0.19,0,0.557,0.503,92.079,4
0GQo5VkiurD6HnVpaCNeMf,I Want It All,39,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,4,272973,0.228,0.708,11,-9.921,0,0.0438,0.0301,1.2e-4,0.205,0.412,92.31,4
0kf46oObVRf3L51fHIojEm,The Invisible Man,26,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,5,235973,0.741,0.64,0,-11.666,1,0.0448,0.122,0.0441,0.303,0.632,119.994,4
6a4cMRwVA0z8FETARH7PTc,Breakthru,27,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,6,248133,0.571,0.731,5,-10.659,1,0.056,0.0283,0.0029,0.33,0.328,90.066,4
7npzw7fmnR07MkeQ4NpBOG,Rain Must Fall,22,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,7,262826,0.734,0.661,9,-10.546,0,0.0383,0.122,7.64e-4,0.0533,0.966,112.011,4
0U1z4gls77sTDRTXD3BNNM,Scandal,27,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,8,281866,0.648,0.631,4,-10.805,0,0.028,0.0354,0.00137,0.278,0.581,103.448,4
2xfA9abXe56PneWK7ZJdjM,My Baby Does Me,19,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,9,202573,0.798,0.322,1,-15.712,1,0.0603,0.0259,0.0107,0.0401,0.664,90.94,4
1yzMP7UbQu9OtV4EcFSVrx,Was It All Worth It,21,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,10,345240,0.338,0.722,9,-10.068,0,0.0503,0.185,1.32e-5,0.0861,0.177,89.751,4
5Uqm43LMw93YLt0tQa8chI,Hang On In There,18,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,11,225600,0.554,0.655,2,-10.868,1,0.0415,0.115,7.73e-5,0.0829,0.374,122.39,4
4bZRVK2iQRRBffkTQhUQra,Chinese Torture,18,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,12,103933,0.162,0.557,4,-13.5,1,0.0897,0.497,0.794,0.139,0.104,164.118,5
6L36pcuUYAeG95mjZCLaDy,"The Invisible Man - 12"" Version (Extended Mix)",14,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,13,328160,0.799,0.591,0,-12.076,1,0.0526,0.0371,0.597,0.0893,0.523,120.012,4
3Zon70fKIKffQ48Nywf1Li,"Scandal - 12"" Mix (Album Version)",15,1v5l2sZRE5Rweew5PoNFP9,The Miracle,14,14,393933,0.675,0.845,1,-10.996,0,0.0528,0.0019,0.0925,0.0644,0.62,105.021,4
1sGDoMG8J6hnOQ4yMwkyF0,Party - Remastered 2011,20,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,1,144893,0.672,0.912,0,-4.742,1,0.0505,0.00878,7.17e-4,0.602,0.754,135.035,4
5PJtAR39eaGGkuPKwwAUOr,Khashoggi's Ship - Remastered 2011,21,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,2,167666,0.485,0.869,11,-4.545,1,0.124,0.245,6.11e-5,0.415,0.57,95.147,4
55ZMyYbRQRYjcNWceCL5oT,The Miracle - Remastered 2011,31,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,3,301360,0.477,0.651,1,-6.021,1,0.027,0.156,0,0.554,0.539,92.14,4
2htmMitogin6NMGABye6YG,I Want It All - Remastered 2011,42,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,4,280480,0.215,0.843,11,-5.119,0,0.0623,0.025,8.15e-5,0.302,0.372,92.139,4
0h15VlXIzD1MwKwNi12ois,The Invisible Man - Remastered 2011,45,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,5,237680,0.704,0.793,0,-6.94,1,0.0423,0.192,0.0174,0.326,0.564,119.989,4
2HPvr5vD9rjbc0tejSmkkp,Breakthru - Remastered 2011,46,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,6,248386,0.571,0.861,5,-5.697,1,0.087,0.0638,0.00827,0.36,0.31,90.1,4
7aYT2XZu0PcjPi8ClDSefc,Rain Must Fall - Remastered 2011,22,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,7,263293,0.724,0.791,4,-6.693,0,0.04,0.127,4.31e-4,0.0655,0.96,112.029,4
1AmpERBwd1w0Kbm3MBlY4W,Scandal - Remastered 2011,25,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,8,282920,0.639,0.804,4,-5.955,0,0.0321,0.0386,0.0025,0.314,0.497,103.455,4
1eNFU6fv2F7zj7fo1YjifH,My Baby Does Me - Remastered 2011,19,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,9,202800,0.786,0.415,1,-10.826,1,0.0508,0.0486,0.0141,0.0455,0.712,90.954,4
5cOHd7zB4YiSjkGz0ud4Hd,Was It All Worth It - Remastered 2011,22,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,10,347800,0.161,0.866,9,-5.266,0,0.0869,0.201,4.69e-5,0.0896,0.132,179.667,4
4DtB1PJsbl4KAb2rZVNCUL,I Want It All - Remastered 2011,54,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,1,242093,0.414,0.842,11,-5.698,0,0.0483,0.025,2.45e-6,0.374,0.392,92.09,4
7hokSnhboXK5G6zP5aVxpr,The Invisible Man - Demo,14,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,2,302480,0.736,0.506,10,-9.57,0,0.0522,0.0289,0.439,0.12,0.332,119.197,4
0lI76VOci9QVa0BADAz4d8,Hang On In There - B-Side,15,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,3,226586,0.547,0.771,2,-7.197,1,0.0446,0.117,2.72e-4,0.0956,0.382,122.375,4
2LGbhvBLll6yobqckdwKKH,Hijack My Heart - B-Side,16,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,4,251613,0.666,0.749,1,-8.805,1,0.0424,0.0362,2.4e-4,0.0747,0.678,100.106,4
6xURBH9Ug27d86j9qBmVuK,Stealin' - B-Side,16,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,5,239600,0.54,0.526,1,-10.928,1,0.0469,0.346,9.57e-4,0.174,0.479,120.617,4
3LS8UOKrqBZMdTzcmt7MA9,Chinese Torture - Instrumental,13,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,6,104400,0.308,0.734,4,-7.696,1,0.117,0.435,0.916,0.135,0.125,126.873,4
3aYwL1tK7n0HwoDCXcnF3W,"The Invisible Man - 12"" Version",13,0kCPII9EM5eqHHCRo1EVjs,The Miracle (Deluxe Remastered Version),17,7,330506,0.801,0.725,0,-9.81,1,0.0517,0.0504,0.623,0.239,0.67,120.012,4
0xzhryP1AoHUazYdJ5rj3B,One Vision - Remastered 2011,48,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,1,311026,0.46,0.922,2,-7.388,1,0.264,0.0449,2.52e-4,0.34,0.328,119.961,4
1LFK84nUerBbYfFd1LmnTm,A Kind Of Magic - Remastered 2011,53,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,2,264253,0.671,0.775,9,-5.873,1,0.0354,0.018,0.00283,0.121,0.695,130.121,4
59rzNNiQISFeH3ktzhyOjr,One Year Of Love - Remastered 2011,31,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,3,267480,0.588,0.364,11,-8.542,0,0.0258,0.281,6.31e-4,0.356,0.124,110.986,3
5LTWxrtT2mfKjTqdgPxXFr,Pain Is So Close To Pleasure - Remastered 2011,25,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,4,261480,0.764,0.629,9,-6.52,0,0.024,0.0545,0.0122,0.168,0.61,112.183,4
0SaopEgTo6O5dJoFXBbulL,Friends Will Be Friends - Remastered 2011,48,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,5,246906,0.442,0.532,4,-7.721,0,0.0273,0.0377,1.43e-5,0.336,0.352,75.034,3
6UnGBNWVuwYfdDo9NfKkpP,Who Wants To Live Forever - Remastered 2011,41,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,6,315653,0.177,0.366,4,-8.975,0,0.0342,0.59,0.00101,0.115,0.0386,140.366,4
3dH6hK3b5TBbwOxvyMGXUX,Gimme The Prize - Remastered 2011,28,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,7,273973,0.294,0.949,1,-5.622,0,0.212,0.0431,0.0981,0.354,0.103,85.258,4
7uNkbPpYl9coc8UFNV2D3A,Don't Lose Your Head - Remastered 2011,23,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,8,278133,0.528,0.918,9,-6.008,0,0.0712,0.00507,0.156,0.258,0.303,120.01,4
5jNn9QeC5PCZl3t27eusXg,Princes Of The Universe - Remastered 2011,49,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,9,213826,0.369,0.88,7,-5.043,1,0.0857,0.033,0,0.317,0.27,81.215,4
6whIlOk2VT57YDtxhY4UjZ,A Kind Of Magic - Highlander Version,23,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,1,262079,0.575,0.726,9,-7.029,1,0.0377,0.0688,9e-5,0.0679,0.369,130.292,4
6c359yP0zdP6HVwN2ybZbQ,One Vision - Remastered 2011,34,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,2,240146,0.49,0.92,2,-6.782,1,0.139,0.0991,2.55e-6,0.943,0.336,121.21,4
06F42LJwnv2uVeriUrhDAw,Pain Is So Close To Pleasure - Single Remix,17,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,3,237546,0.477,0.811,0,-7.708,1,0.0485,0.109,4.2e-4,0.0561,0.775,116.766,4
4gvqYbuokkI71nimNaNP1H,Forever - Piano Version,43,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,4,200693,0.26,0.132,4,-16.152,0,0.0357,0.961,0.935,0.148,0.0394,137.451,4
7mw1RWVovpbLqmBYR9Byam,A Kind Of Magic - Demo / August 1985,16,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,5,203266,0.689,0.505,9,-6.398,1,0.0321,0.0122,3.06e-4,0.098,0.654,117.546,4
6QCLFjesEvVnM0nhCIhSw2,One Vision - Live At Wembley Stadium / Friday July 11th 1986,17,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,6,312400,0.249,0.94,7,-6.323,1,0.111,0.00757,6.09e-5,0.505,0.2,126.56,4
0YnV0Y29qNMSibafhDGxo6,Friends Will Be Friends Will Be Friends - Remastered 2011,18,6QYnikkyKvjmFtTiZVeCW7,A Kind of Magic (Deluxe Remastered Version),16,7,359680,0.464,0.485,7,-8.141,1,0.0262,0.061,0.00157,0.261,0.269,75.061,4
4BB3Itr3YETOKFURnC28Ld,One Vision,32,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,1,310666,0.472,0.859,2,-11.866,1,0.181,0.0793,2.02e-4,0.645,0.322,119.989,4
74QzobuYWH5BHMTrW9X7Yu,A Kind Of Magic,33,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,2,264466,0.689,0.594,9,-11.273,1,0.0392,0.0141,0.00151,0.123,0.705,130.146,4
083ty8LcuKLE883VzKcA6E,One Year Of Love,30,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,3,267773,0.522,0.269,11,-13.79,0,0.0294,0.307,1.8e-4,0.361,0.147,110.763,3
4ppot5EJLPHnDZCvwxCgB0,Pain Is So Close To Pleasure,23,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,4,261933,0.761,0.487,9,-11.602,0,0.0259,0.0439,7.78e-4,0.137,0.68,112.164,4
0Qnog91b8rD28SXhtBeBOH,Friends Will Be Friends,27,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,5,243066,0.433,0.409,7,-12.195,1,0.0283,0.0564,2.43e-6,0.324,0.377,75.05,3
22KvnSgCUY8ix8riybbYiI,Who Wants To Live Forever,39,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,6,315000,0.166,0.194,4,-16.724,0,0.0364,0.426,5.71e-4,0.12,0.0398,139.541,4
2EBvqDl4kQxkhJTWx1nHxu,Gimme The Prize (Kurgan's Theme),23,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,7,272666,0.24,0.859,1,-11.38,0,0.128,0.104,0.22,0.345,0.14,83.804,4
09aMdH2VFom55cApnb0yws,Don't Lose Your Head,19,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,8,277760,0.524,0.715,5,-14.046,1,0.0731,0.00118,0.0529,0.135,0.371,120.045,4
0vr93BPFtjbXMj8ySn80tj,Princes Of The Universe,30,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,9,211533,0.395,0.71,7,-11.669,1,0.0692,0.156,0,0.647,0.32,81.321,4
2OfKBje0w521YZN9ZDN65P,Forever - Remix,20,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,10,199973,0.248,0.0899,4,-19.789,0,0.0383,0.938,0.881,0.143,0.0388,138.945,4
3FEjbODREJgaHgHvpG02Ot,One Vision,21,34xBXeJgmQrn1wQvhyVCsw,A Kind Of Magic,11,11,388466,0.562,0.863,2,-11.173,1,0.151,0.0198,0.00287,0.437,0.143,120.114,4
2jAc9KIQ9XoZxkydXh3MVh,Radio Ga Ga,52,0FbnXAGmgmWBmNthZSgm43,The Works,12,1,348173,0.752,0.375,5,-12.966,1,0.0358,0.151,4.81e-4,0.143,0.632,112.415,4
7tU4wwNkxQRSIIYPyCVecY,Tear It Up,28,0FbnXAGmgmWBmNthZSgm43,The Works,12,2,206173,0.524,0.668,2,-10.345,1,0.0432,0.112,0,0.0824,0.313,90.151,4
5Uzgm4svJMIZq7fNXeDfEr,It's A Hard Life,34,0FbnXAGmgmWBmNthZSgm43,The Works,12,3,249506,0.44,0.401,3,-12.207,1,0.0274,0.428,1.74e-6,0.116,0.293,82.351,4
3bg9mhlOpbUrnktmrfzrb4,Man On The Prowl,25,0FbnXAGmgmWBmNthZSgm43,The Works,12,4,207773,0.561,0.73,7,-9.503,1,0.0294,0.218,4.38e-5,0.505,0.932,75.257,4
3kxhp75BxwW51WfOB1b4eM,Machines (Back To Humans),22,0FbnXAGmgmWBmNthZSgm43,The Works,12,5,309906,0.621,0.793,0,-10.571,1,0.0606,0.0137,0.0149,0.286,0.47,111.558,4
1IVZX29ZuEXng3ChRnp3tL,I Want To Break Free,41,0FbnXAGmgmWBmNthZSgm43,The Works,12,6,199533,0.87,0.292,4,-15.766,1,0.0471,0.0487,0.0054,0.0983,0.742,109.143,4
44kYNGoNb4L0vpViG2fTLp,Keep Passing The Open Windows,25,0FbnXAGmgmWBmNthZSgm43,The Works,12,7,321133,0.519,0.627,5,-11.119,1,0.0535,0.0285,4.2e-4,0.0757,0.554,160.881,4
2GCFcbxm61rSA8gzsDk6NJ,Hammer To Fall,47,0FbnXAGmgmWBmNthZSgm43,The Works,12,8,266600,0.41,0.675,9,-9.033,1,0.0569,0.164,3.96e-4,0.103,0.566,128.495,4
2tVA4Jrp73lxUYDnogfSBs,Is This The World We Created,29,0FbnXAGmgmWBmNthZSgm43,The Works,12,9,133160,0.422,0.11,1,-19.194,1,0.0378,0.812,0,0.121,0.165,80.001,4
1y1xXFyDWRBMQl2sw2kWpe,I Go Crazy,23,0FbnXAGmgmWBmNthZSgm43,The Works,12,10,222133,0.255,0.915,9,-9.092,1,0.101,0.191,2.3e-5,0.314,0.362,172.256,4
4ZMmXDBqEooRINIk4fMsfF,Radio Ga Ga - Extended Remix,23,0FbnXAGmgmWBmNthZSgm43,The Works,12,11,411360,0.792,0.446,5,-12.178,1,0.039,0.251,0.0206,0.097,0.66,112.252,4
4gLHIuovMdUsFkDMjPel7Z,I Want To Break Free - Extended Mix,24,0FbnXAGmgmWBmNthZSgm43,The Works,12,12,431733,0.791,0.414,4,-11.349,1,0.035,0.0512,0.0105,0.045,0.545,108.984,4
1HmzAZUvhQLhLo2z3ocpZI,Radio Ga Ga - 2011 Mix,65,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,1,348226,0.744,0.502,5,-7.705,1,0.0359,0.179,1.72e-4,0.19,0.655,112.345,4
62kY31nVpmowyACZTyVz9T,Tear It Up - Remastered 2011,28,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,2,204626,0.506,0.871,2,-5.05,1,0.0634,0.168,0,0.131,0.306,90.013,4
5PTvZMe9mIL0GrRvPBRu6S,It's A Hard Life - Remastered 2011,48,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,3,246973,0.426,0.599,3,-6.203,1,0.029,0.427,0,0.152,0.292,82.31,4
7z4HVYmSl0g2wsrcg0Zsvx,Man On The Prowl - Remastered 2011,24,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,4,205640,0.529,0.866,7,-5.459,1,0.0344,0.29,4.74e-5,0.538,0.912,150.238,4
7np9U57FUbeENBb2wWsmhJ,Machines (Or Back To Humans) - Remastered 2011,22,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,5,307080,0.623,0.932,0,-6.105,1,0.0786,0.0595,0.00524,0.372,0.383,111.509,4
6NAEpcvbmNdT0cWP3LFDcY,I Want To Break Free - Remastered 2011,57,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,6,198773,0.875,0.408,4,-10.507,1,0.0376,0.0782,8.48e-4,0.122,0.774,109.084,4
1GyzVLJHLrBSFbBoxFF90Z,Keep Passing The Open Windows - Remastered 2011,25,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,7,321040,0.501,0.793,5,-6.145,1,0.0611,0.148,9.07e-5,0.139,0.636,160.798,4
6sPlk81hO00OVZB3Ujponl,Hammer To Fall - Remastered 2011,34,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,8,265440,0.4,0.841,9,-4.544,1,0.0932,0.361,1.22e-4,0.101,0.473,128.541,4
2ktblpt8X7mYpm775R9Ql6,Is This The World We Created...? - Remastered 2011,29,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,9,134293,0.406,0.211,6,-12.609,1,0.0387,0.828,0,0.121,0.175,78.239,4
